symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
NIRAJ,NIRAJEQN,33.29,36.3,36.3,3.01,9.04,29176,1059088,69.88,27.2
AMDIND,AMDINDEQN,51.8,56.0,56.0,4.2,8.11,31086,1740816,68.07,39.85
GTECJAINX,GTECJAINXEQN,20.82,22.39,22.39,1.57,7.54,200,4478,37.8,18.3
AARTISURF,AARTISURFEQN,382.6,410.95,410.95,28.35,7.41,4839,1988587,653.1,358.3
RUDRA,RUDRAEQN,23.06,24.71,24.71,1.65,7.16,9176,226738,29.7,22.56
TTL,TTLEQN,7.55,8.05,8.05,0.5,6.62,102,821,16.2,7.5
ELGIRUBCO,ELGIRUBCOEQN,41.08,43.6,43.6,2.52,6.13,125,5450,119.62,39.25
NAGREEKCAP,NAGREEKCAPEQN,27.36,28.9,28.9,1.54,5.63,18,520,42.75,23.23
BGRENERGY,BGRENERGYEQN,354.0,371.7,371.7,17.7,5.0,13014,4837303,490.8,69.05
OWAIS,OWAISSMN,275.55,289.3,289.3,13.75,4.99,400,115720,962.0,200.1
MANAKALUCO,MANAKALUCOBEN,64.88,68.12,68.12,3.24,4.99,17719,1207018,64.88,17.81
MCL,MCLBEN,84.55,88.77,88.77,4.22,4.99,54041,4797219,84.55,39.6
CTE,CTEEQN,38.52,40.44,40.44,1.92,4.98,95,3841,97.44,33.53
MANGALAM,MANGALAMBEN,49.35,51.81,51.81,2.46,4.98,5731,296923,116.02,22.8
NBIFIN,NBIFINEQN,2189.9,2298.7,2298.7,108.8,4.97,1,2298,3320.9,2050.0
CAPTRUST,CAPTRUSTEQN,14.36,15.07,15.07,0.71,4.94,19490,293714,76.01,11.08
FLFL,FLFLBZN,1.46,1.53,1.53,0.07,4.79,6,9,2.24,1.17
SPCENET,SPCENETEQN,6.01,6.28,6.28,0.27,4.49,1317,8270,11.24,4.78
TPHQ,TPHQEQN,0.68,0.71,0.71,0.03,4.41,202952,144095,2.05,0.52
PANACHE,PANACHEEQN,285.3,297.45,297.45,12.15,4.26,12,3569,472.15,171.85
KESORAMIND,KESORAMINDBEN,10.95,11.39,11.39,0.44,4.02,184302,2099199,225.2,2.84
MALLCOM,MALLCOMEQN,1105.7,1150.0,1150.0,44.3,4.01,3,3450,1520.0,1050.0
ANKITMETAL,ANKITMETALBZN,1.75,1.82,1.82,0.07,4.0,100,182,3.95,1.55
TRANSTEEL,TRANSTEELSMN,138.65,144.0,144.0,5.35,3.86,1000,144000,167.95,85.0
SUMIT,SUMITEQN,53.53,55.5,55.5,1.97,3.68,1,55,147.88,52.03
MBLINFRA,MBLINFRAEQN,27.01,28.0,28.0,0.99,3.67,154,4312,65.01,25.56
ABAN,ABANBEN,21.21,21.98,21.98,0.77,3.63,1870,41102,61.8,18.06
HEADSUP,HEADSUPEQN,8.39,8.69,8.69,0.3,3.58,2,17,14.48,8.36
HILINFRA,HILINFRAEQN,54.51,56.4,56.4,1.89,3.47,7824,441273,131.4,54.01
RADAAN,RADAANEQN,3.24,3.35,3.35,0.11,3.4,450,1507,5.37,2.98
VINYAS,VINYASSMN,1149.3,1188.0,1188.0,38.7,3.37,100,118800,1440.0,575.8
FILATFASH,FILATFASHEQN,0.3,0.31,0.31,0.01,3.33,611598,189595,0.74,0.25
TIPSFILMS,TIPSFILMSEQN,398.9,412.0,412.0,13.1,3.28,85,35020,666.0,363.6
LPDC,LPDCEQN,6.72,6.94,6.94,0.22,3.27,1,6,10.16,6.1
BPL,BPLEQN,61.39,63.39,63.39,2.0,3.26,111,7036,106.1,50.0
VLEGOV,VLEGOVEQN,17.05,17.6,17.6,0.55,3.23,58,1020,170.88,16.98
MODTHREAD,MODTHREADEQN,42.48,43.8,43.8,1.32,3.11,3,131,62.0,31.35
PAVNAIND,PAVNAINDEQN,19.65,20.25,20.25,0.6,3.05,622,12595,56.4,18.75
TAKE,TAKEBEN,42.25,43.5,43.5,1.25,2.96,7957,346129,45.0,6.51
SANGAMIND,SANGAMINDEQN,455.6,469.0,469.0,13.4,2.94,2500,1172500,513.0,293.15
XTGLOBAL,XTGLOBALEQN,29.65,30.5,30.5,0.85,2.87,1,30,46.25,28.65
SELMC,SELMCBEN,29.5,30.34,30.34,0.84,2.85,200,6068,48.77,25.5
VALIANTORG,VALIANTORGEQN,238.15,244.8,244.8,6.65,2.79,5,1224,507.8,227.05
SHERA,SHERASMN,124.05,127.5,127.5,3.45,2.78,5000,637500,204.05,117.8
GUJAPOLLO,GUJAPOLLOEQN,399.0,410.0,410.0,11.0,2.76,483,198030,556.0,246.55
BEDMUTHA,BEDMUTHAEQN,109.85,112.8,112.8,2.95,2.69,4,451,211.61,95.0
CALSOFT,CALSOFTEQN,14.85,15.25,15.25,0.4,2.69,58,884,21.42,9.96
MCLEODRUSS,MCLEODRUSSEQN,44.07,45.25,45.25,1.18,2.68,1675,75793,68.47,27.6
DHUNINV,DHUNINVEQN,1105.8,1135.0,1135.0,29.2,2.64,1,1135,2055.15,1080.0
DIL,DILBZN,1.52,1.56,1.56,0.04,2.63,1085,1692,3.35,1.52
GLOSTERLTD,GLOSTERLTDEQN,604.2,619.9,619.9,15.7,2.6,1,619,830.0,532.95
JISLDVREQS,JISLDVREQSEQN,26.79,27.48,27.48,0.69,2.58,10,274,41.0,25.66
